,fold,fam,id
27668,telomerase,grp1,grp1_a.I1.c.G.prostrata.C3.tLEU
27669,telomerase,grp1,grp1_a.I1.c.S.bicolor.C3.tLEU
27670,telomerase,grp1,grp1_a.I1.e.A.adeninivorans.C1.LSU.2449
27671,telomerase,grp1,grp1_a.I1.e.A.capsulatus.CBS213.53.C1.SSU.943
27672,telomerase,grp1,grp1_a.I1.e.A.capsulatus.FLs1.C1.SSU
27673,telomerase,grp1,grp1_a.I1.e.A.capsulatus.G184B.C1.SSU
27674,telomerase,grp1,grp1_a.I1.e.A.capsulatus.G186B.C1.SSU
27675,telomerase,grp1,grp1_a.I1.e.A.stipitatus.C1.SSU.1046
27676,telomerase,grp1,grp1_a.I1.e.B.ciliata.JCM6865.C1.SSU.1506
27677,telomerase,grp1,grp1_a.I1.e.B.ciliata.JCM6865.C1.SSU.943
27678,telomerase,grp1,grp1_a.I1.e.B.yamatoana.JCM2896.C1.SSU.1506
27679,telomerase,grp1,grp1_a.I1.e.B.yamatoana.JCM2896.C1.SSU.943
27680,telomerase,grp1,grp1_a.I1.e.C.ellipsoidea.211-1a.C1.SSU.1506
27681,telomerase,grp1,grp1_a.I1.e.C.ellipsoidea.IAMC-87.C1.SSU.1506
27682,telomerase,grp1,grp1_a.I1.e.C.grayi.UNK.SSU.1046
27683,telomerase,grp1,grp1_a.I1.e.C.grayi.UNK.SSU.1516
27684,telomerase,grp1,grp1_a.I1.e.C.merochlorophea.UNK.SSU.1046
27685,telomerase,grp1,grp1_a.I1.e.C.merochlorophea.UNK.SSU.1210
27686,telomerase,grp1,grp1_a.I1.e.C.merochlorophea.UNK.SSU.1389
27687,telomerase,grp1,grp1_a.I1.e.C.merochlorophea.UNK.SSU.1516
27688,telomerase,grp1,grp1_a.I1.e.C.saccatum.C1.SSU.1512
27689,telomerase,grp1,grp1_a.I1.e.C.saxonicum.C1.SSU.1506
27690,telomerase,grp1,grp1_a.I1.e.D.parva.C1.SSU.1512
27691,telomerase,grp1,grp1_a.I1.e.D.parva.C1.SSU.943
27692,telomerase,grp1,grp1_a.I1.e.D.salina.C1.SSU.943
27693,telomerase,grp1,grp1_a.I1.e.E.dermatitidis.C1.SSU.943
27694,telomerase,grp1,grp1_a.I1.e.G.planctonica.C1.SSU.943
27695,telomerase,grp1,grp1_a.I1.e.G.spirotaenia.C1.SSU.1506
27696,telomerase,grp1,grp1_a.I1.e.L.dispersa.UNK.SSU.1046
27697,telomerase,grp1,grp1_a.I1.e.L.dispersa.UNK.SSU.114
27698,telomerase,grp1,grp1_a.I1.e.L.dispersa.UNK.SSU.1210
27699,telomerase,grp1,grp1_a.I1.e.L.dispersa.UNK.SSU.1516
27700,telomerase,grp1,grp1_a.I1.e.L.dispersa.UNK.SSU.287
27701,telomerase,grp1,grp1_a.I1.e.L.dispersa.UNK.SSU.516
27702,telomerase,grp1,grp1_a.I1.e.L.dispersa.UNK.SSU.789
27703,telomerase,grp1,grp1_a.I1.e.M.caldariorum.C1.SSU.1506
27704,telomerase,grp1,grp1_a.I1.e.P.carinii.C1.SSU.1506
27705,telomerase,grp1,grp1_a.I1.e.P.carinii.Pc1.C1.LSU.1921
27706,telomerase,grp1,grp1_a.I1.e.P.carinii.Pc2.C1.LSU.1921
27707,telomerase,grp1,grp1_a.I1.e.P.carinii.Pc3.C1.LSU.1921
27708,telomerase,grp1,grp1_a.I1.e.P.clavariiformis.C1.SSU.943
27709,telomerase,grp1,grp1_a.I1.e.P.inouyei.C1.SSU.1506
27710,telomerase,grp1,grp1_a.I1.e.P.inouyei.C1.SSU.943
27711,telomerase,grp1,grp1_a.I1.e.P.macrosporus.C1.SSU.1506
27712,telomerase,grp1,grp1_a.I1.e.P.macrosporus.C1.SSU.943
27713,telomerase,grp1,grp1_a.I1.e.P.pachydermus.C1.SSU.943
27714,telomerase,grp1,grp1_a.I1.e.P.sarcinoidea.C1.SSU.943
27715,telomerase,grp1,grp1_a.I1.e.S.granulatum.C1.SSU.1506
27716,telomerase,grp1,grp1_a.I1.e.S.paniceum.UNK.SSU.1052
27717,telomerase,grp1,grp1_a.I1.e.S.paniceum.UNK.SSU.114
27718,telomerase,grp1,grp1_a.I1.e.S.paniceum.UNK.SSU.1210
27719,telomerase,grp1,grp1_a.I1.e.S.paniceum.UNK.SSU.1506
27720,telomerase,grp1,grp1_a.I1.e.S.paniceum.UNK.SSU.287
27721,telomerase,grp1,grp1_a.I1.e.S.sclerotiorum_1837.C1.LSU.798
27722,telomerase,grp1,grp1_a.I1.e.Staurastrum.sp.M752.C1.SSU.1506
27723,telomerase,grp1,grp1_a.I1.e.Staurastrum.sp.M753.C1.SSU.1506
27724,telomerase,grp1,grp1_a.I1.e.T.cosmopolitanis.C1.LSU.1925
27725,telomerase,grp1,grp1_a.I1.e.T.hyperangularis.C1.LSU.1925
27726,telomerase,grp1,grp1_a.I1.e.T.malaccensis.C1.LSU.1925
27727,telomerase,grp1,grp1_a.I1.e.T.pigmentosa.C1.LSU.1925
27728,telomerase,grp1,grp1_a.I1.e.U.maydis.C1.SSU.943
27729,telomerase,grp1,grp1_a.I1.m.M.grisea.B2.ND1
27730,telomerase,grp1,grp1_a.I1.m.S.luteus.A1.LSU.2504
27731,telomerase,grp1,grp1_a.I1.m.S.pombe.B1.OX1
27732,telomerase,grp1,grp1_b.I1.e.C.saccharophila.C1.SSU.156
27733,telomerase,grp1,grp1_b.I1.e.M.anisopliae.2.C1.LSU.1921
27734,telomerase,grp1,grp1_b.I1.e.M.anisopliae.3.C1.LSU.1921
27735,telomerase,grp1,grp1_b.I1.e.T.thermophila.C1.LSU.1925
27736,telomerase,grp1,grp1_s.I1.e.T.thermophila.C1.LSU.1925.schem
27737,telomerase,grp1,grp1_a.I1.b.Dermocarpa.sp.ATCC29371.C3.tMET
27738,telomerase,grp1,grp1_a.I1.b.Phormidium.sp.N182.C3.tLEU
27739,telomerase,grp1,grp1_a.I1.b.S.hofmanii.C3.tMET
27740,telomerase,grp1,grp1_a.I1.b.Synechococcus.sp2.C3.tLEU
27741,telomerase,grp1,grp1_a.I1.c.A.cherimola.C3.tLEU
27742,telomerase,grp1,grp1_a.I1.c.G.prostrata.C3.tLEU
27743,telomerase,grp1,grp1_a.I1.c.S.bicolor.C3.tLEU
27744,telomerase,grp1,grp1_a.I1.e.A.adeninivorans.C1.LSU.2449
27745,telomerase,grp1,grp1_a.I1.e.A.capsulatus.CBS213.53.C1.SSU.943
27746,telomerase,grp1,grp1_a.I1.e.A.capsulatus.FLs1.C1.SSU
27747,telomerase,grp1,grp1_a.I1.e.A.capsulatus.G184B.C1.SSU
27748,telomerase,grp1,grp1_a.I1.e.A.capsulatus.G186B.C1.SSU
27749,telomerase,grp1,grp1_a.I1.e.A.stipitatus.C1.SSU.1046
27750,telomerase,grp1,grp1_a.I1.e.B.ciliata.JCM6865.C1.SSU.1506
27751,telomerase,grp1,grp1_a.I1.e.B.ciliata.JCM6865.C1.SSU.943
27752,telomerase,grp1,grp1_a.I1.e.B.yamatoana.JCM2896.C1.SSU.1506
27753,telomerase,grp1,grp1_a.I1.e.B.yamatoana.JCM2896.C1.SSU.943
27754,telomerase,grp1,grp1_a.I1.e.C.ellipsoidea.211-1a.C1.SSU.1506
27755,telomerase,grp1,grp1_a.I1.e.C.ellipsoidea.IAMC-87.C1.SSU.1506
27756,telomerase,grp1,grp1_a.I1.e.C.grayi.UNK.SSU.1046
27757,telomerase,grp1,grp1_a.I1.e.C.grayi.UNK.SSU.1516
27758,telomerase,grp1,grp1_a.I1.e.C.merochlorophea.UNK.SSU.1046
27759,telomerase,grp1,grp1_a.I1.e.C.merochlorophea.UNK.SSU.1210
27760,telomerase,grp1,grp1_a.I1.e.C.merochlorophea.UNK.SSU.1389
27761,telomerase,grp1,grp1_a.I1.e.C.merochlorophea.UNK.SSU.1516
27762,telomerase,grp1,grp1_a.I1.e.C.saccatum.C1.SSU.1512
27763,telomerase,grp1,grp1_a.I1.e.C.saxonicum.C1.SSU.1506
27764,telomerase,grp1,grp1_a.I1.e.D.parva.C1.SSU.1512
27765,telomerase,grp1,grp1_a.I1.e.D.parva.C1.SSU.943
27766,telomerase,grp1,grp1_a.I1.e.D.salina.C1.SSU.943
27767,telomerase,srp,srp_Acti.succ._CP000746
27768,telomerase,srp,srp_Agro.tume._AE007869
27769,telomerase,srp,srp_Agro.tume._AE007951
27770,telomerase,srp,srp_Ajel.caps._CV620298
27771,telomerase,srp,srp_Anop.gamb._SDB-377271
27772,telomerase,srp,srp_Anto.locu._GSP-278021
27773,telomerase,srp,srp_Aqui.aeol._AE000657
27774,telomerase,srp,srp_Aqui.aeol._AE000759
27775,telomerase,srp,srp_Arab.tha._X55111
27776,telomerase,srp,srp_Arab.thal._AC005311
27777,telomerase,srp,srp_Arab.thal._AF069442
27778,telomerase,srp,srp_Arab.thal._X69901
27779,telomerase,srp,srp_Ashb.goss._AE016819
27780,telomerase,srp,srp_Aspe.clav._GSP-344612
27781,telomerase,srp,srp_Aspe.flav._GSP-332952
27782,telomerase,srp,srp_Aspe.oryz._AP007169
27783,telomerase,srp,srp_Aspe.terr._GSP-341663
27784,telomerase,srp,srp_Azoa.spec._AM406670
27785,telomerase,srp,srp_Azoa.spec._CR555306
27786,telomerase,srp,srp_Babe.bige._GSP-5866
27787,telomerase,srp,srp_Baci.amyl._D11416
27788,telomerase,srp,srp_Baci.anth._AE017225
27789,telomerase,srp,srp_Baci.anth._AE017334
27790,telomerase,srp,srp_Baci.cere._AE016998
27791,telomerase,srp,srp_Baci.cere._CP000001
27792,telomerase,srp,srp_Baci.cere._D11413
27793,telomerase,srp,srp_Baci.circ._D11419
27794,telomerase,srp,srp_Baci.mace._D11420
27795,telomerase,srp,srp_Baci.poly._D11421
27796,telomerase,srp,srp_Baci.subt._D11417
27797,telomerase,srp,srp_Baci.subt._X06802
27798,telomerase,srp,srp_Baci.subt._X06803
27799,telomerase,srp,srp_Baci.thur._CP000485
27800,telomerase,srp,srp_Baci.thur._D11412
27801,telomerase,srp,srp_Bart.hens._BX897699
27802,telomerase,srp,srp_Bart.quin._BX897700
27803,telomerase,srp,srp_Bloc.flor._BX248583
27804,telomerase,srp,srp_Bloc.flor._BX248585
27805,telomerase,srp,srp_Bord.aviu._AM167904
27806,telomerase,srp,srp_Bord.para._BX640426
27807,telomerase,srp,srp_Borr.afze._CP000395
27808,telomerase,srp,srp_Borr.burg._AE000783
27809,telomerase,srp,srp_Borr.burg._AE001151
27810,telomerase,srp,srp_Borr.gari._CP000013
27811,telomerase,srp,srp_Brad.japo._BA000040
27812,telomerase,srp,srp_Brad.spec._CP000494
27813,telomerase,srp,srp_Brad.spec._CU234118
27814,telomerase,srp,srp_Bras.napu._EE409827
27815,telomerase,srp,srp_Bras.napu._EE410150
27816,telomerase,srp,srp_Bras.napu._EE411027
27817,telomerase,srp,srp_Bras.napu._EE411352
27818,telomerase,srp,srp_Bras.napu._EE416873
27819,telomerase,srp,srp_Bruc.abor._AE017223
27820,telomerase,srp,srp_Bruc.meli._AM040264
27821,telomerase,srp,srp_Bruc.ovis._CP000708
27822,telomerase,srp,srp_Brug.mala._GSP-6279
27823,telomerase,srp,srp_Buch.aphi._AE014017
27824,telomerase,srp,srp_Buch.aphi._AE016826
27825,telomerase,srp,srp_Buch.aphi._BA000003
27826,telomerase,srp,srp_Burk.ceno._CP000458
27827,telomerase,srp,srp_Burk.mall._CP000010
27828,telomerase,srp,srp_Burk.pseu._CP000124
27829,telomerase,srp,srp_Burk.pseu._CP000570
27830,telomerase,srp,srp_Burk.pseu._CP000572
27831,telomerase,srp,srp_Burk.spec._CP000151
27832,telomerase,srp,srp_Caen.eleg._U41993
27833,telomerase,srp,srp_Call.jacc._GSP-9483
27834,telomerase,srp,srp_Camp.jeju._AL111168
27835,telomerase,srp,srp_Camp.jeju._AL139074
27836,telomerase,srp,srp_Camp.jeju._CP000025
27837,telomerase,srp,srp_Camp.jeju._CP000538
27838,telomerase,srp,srp_Camp.jeju._CP000768
27839,telomerase,srp,srp_Cand.Bloc._CP000016
27840,telomerase,srp,srp_Cand.dubl._GSP-42374
27841,telomerase,srp,srp_Cand.trop._GSP-294747
27842,telomerase,srp,srp_Cani.spec._SDB-9616
27843,telomerase,srp,srp_Chae.glob._GSP-306901
27844,telomerase,srp,srp_Chla.abor._CR848038
27845,telomerase,srp,srp_Chla.cavi._AE015925
27846,telomerase,srp,srp_Chla.muri._AE002160
27847,telomerase,srp,srp_Chla.pneu._AE001363
27848,telomerase,srp,srp_Chla.pneu._AE002161
27849,telomerase,srp,srp_Chla.pneu._AE002198
27850,telomerase,srp,srp_Chla.rein._X71484
27851,telomerase,srp,srp_Chla.trac._AE001298
27852,telomerase,srp,srp_Chla.trac._CP000051
27853,telomerase,srp,srp_Chlo.tepi._AE006470
27854,telomerase,srp,srp_Chro.viol._AE016825
27855,telomerase,srp,srp_Cion.inte._BW088710
27856,telomerase,srp,srp_Cion.inte._GSP-7719
27857,telomerase,srp,srp_Cion.savi._BW520975
27858,telomerase,srp,srp_Citr.sine._CN181543
27859,telomerase,srp,srp_Clos.acet._AE001437
27860,telomerase,srp,srp_Clos.botu._AM412317
27861,telomerase,srp,srp_Clos.botu._CP000726
27862,telomerase,srp,srp_Clos.diff._AM180355
27863,telomerase,srp,srp_Clos.novy._CP000382
27864,telomerase,srp,srp_Clos.perf._CP000246
27865,telomerase,srp,srp_Clos.perf._CP000312
27866,telomerase,srp,srp_Clos.ther._CP000568
27867,telomerase,srp,srp_Colw.psyc._CP000083
27868,telomerase,srp,srp_Cory.diph._BX248354
27869,telomerase,srp,srp_Cory.effi._BA000035
27870,telomerase,srp,srp_Cory.glut._BX927148
27871,telomerase,srp,srp_Coxi.burn._AE016828
27872,telomerase,srp,srp_Coxi.burn._CP000733
27873,telomerase,srp,srp_Cryp.homi._GSP-353151
27874,telomerase,srp,srp_Cryp.parv._AA532232
27875,telomerase,srp,srp_Cyan.cald._AF022186
27876,telomerase,srp,srp_Cyan.mero._AB002583
27877,telomerase,srp,srp_Cyan.mero._AY286123
27878,telomerase,srp,srp_Dani.reri._BX649540
27879,telomerase,srp,srp_Dani.reri._CR854846
27880,telomerase,srp,srp_Dani.reri._EH487580
27881,telomerase,srp,srp_Dani.reri._EH513970
27882,telomerase,srp,srp_Dasy.nove._GSP-9361
27883,telomerase,srp,srp_Dech.arom._CP000089
27884,telomerase,srp,srp_Desu.psyc._CR522870
27885,telomerase,srp,srp_Desu.vulg._AE017311
27886,telomerase,srp,srp_Dich.nodo._CP000513
27887,telomerase,srp,srp_Dict.disc._AJ699381
27888,telomerase,srp,srp_Dict.disc._BJ360333
27889,telomerase,srp,srp_Dros.mela._AC095014
27890,telomerase,srp,srp_Dros.simu._GSP-7240
27891,telomerase,srp,srp_Dros.will._GSP-7260
27892,telomerase,srp,srp_Eime.tene._CD666347
27893,telomerase,srp,srp_Enta.disp._GSP-370354
27894,telomerase,srp,srp_Enta.hist._AF487684
27895,telomerase,srp,srp_Enta.mosh._GSP-41668
27896,telomerase,srp,srp_Esch.coli._AE016756
27897,telomerase,srp,srp_Esch.coli._BA000007
27898,telomerase,srp,srp_Esch.coli._CP000247
27899,telomerase,srp,srp_Esch.coli._CP000468
27900,telomerase,srp,srp_Esch.coli._U00096
27901,telomerase,srp,srp_Fran.spec._CP000249
27902,telomerase,srp,srp_Fran.tula._AM286280
27903,telomerase,srp,srp_Fran.tula._CP000608
27904,telomerase,srp,srp_Geob.kaus._BA000043
27905,telomerase,srp,srp_Geob.sulf._AE017180
27906,telomerase,srp,srp_Geob.ther._CP000557
27907,telomerase,srp,srp_Giar.lamb._GSP-184922
27908,telomerase,srp,srp_Gibb.zeae._GSP-229533
27909,telomerase,srp,srp_Gloe.viol._BA000045
27910,telomerase,srp,srp_Gluc.oxyd._CP000009
27911,telomerase,srp,srp_Haem.ducr._AE017143
27912,telomerase,srp,srp_Haem.ducr._AE017154
27913,telomerase,srp,srp_Haem.infl._BD426631
27914,telomerase,srp,srp_Haem.infl._CP000671
27915,telomerase,srp,srp_Haem.infl._U32795
27916,telomerase,srp,srp_Hahe.chej._CP000155
27917,telomerase,srp,srp_Halo.halo._CP000544
27918,telomerase,srp,srp_Halo.volc._AF395888
27919,telomerase,srp,srp_Heli.exil._EE659686
27920,telomerase,srp,srp_Heli.hepa._AE017149
27921,telomerase,srp,srp_Heli.pylo._AE000511
27922,telomerase,srp,srp_Heli.pylo._AE000524
27923,telomerase,srp,srp_Heli.pylo._AE001439
27924,telomerase,srp,srp_Heli.pylo._AE001441
27925,telomerase,srp,srp_Heli.pylo._BD010626
27926,telomerase,srp,srp_Homo.sapi._AB061847
27927,telomerase,srp,srp_Homo.sapi._BE083383
27928,telomerase,srp,srp_Homo.sapi._BF875598
27929,telomerase,srp,srp_Homo.sapi._BF909425
27930,telomerase,srp,srp_Homo.sapi._BF909438
27931,telomerase,srp,srp_Homo.sapi._BF909563
27932,telomerase,srp,srp_Homo.sapi._BU566906
27933,telomerase,srp,srp_Homo.sapi._NR_002715
27934,telomerase,srp,srp_Homo.sapi._X02067
27935,telomerase,srp,srp_Humu.japo._X65990
27936,telomerase,srp,srp_Humu.lupu._AJ236703
27937,telomerase,srp,srp_Humu.lupu._X65983
27938,telomerase,srp,srp_Humu.lupu._X65985
27939,telomerase,srp,srp_Hype.buty._CP000493
27940,telomerase,srp,srp_Hypo.jeco._GSP-334564-2
27941,telomerase,srp,srp_Kine.radi._CP000750
27942,telomerase,srp,srp_Kluy.yarr._479647571
27943,telomerase,srp,srp_Lact.acid._CP000033
27944,telomerase,srp,srp_Lact.brev._CP000416
27945,telomerase,srp,srp_Lact.case._CP000423
27946,telomerase,srp,srp_Lact.john._AE017201
27947,telomerase,srp,srp_Lact.john._AX926712
27948,telomerase,srp,srp_Lact.lact._AE006305
27949,telomerase,srp,srp_Lact.lact._AM406671
27950,telomerase,srp,srp_Lact.lact._CP000425
27951,telomerase,srp,srp_Legi.pneu._AE017354
27952,telomerase,srp,srp_Legi.pneu._CP000675
27953,telomerase,srp,srp_Legi.pneu._CR628337
27954,telomerase,srp,srp_Leis.aeth._AY722731
27955,telomerase,srp,srp_Leis.braz._AM494942
27956,telomerase,srp,srp_Leis.braz._AY722725
27957,telomerase,srp,srp_Leis.braz._AY781791
27958,telomerase,srp,srp_Leis.braz._SDB-87235
27959,telomerase,srp,srp_Leis.dono._AY781793
27960,telomerase,srp,srp_Leis.infa._SDB-5671
27961,telomerase,srp,srp_Leis.trop._AY722722
27962,telomerase,srp,srp_Leis.trop._AY722723
27963,telomerase,srp,srp_Leis.trop._AY781789
27964,telomerase,srp,srp_List.inno._AL596173
27965,telomerase,srp,srp_List.mono._AE017331
27966,telomerase,srp,srp_List.wels._AM263198
27967,telomerase,srp,srp_Lodd.elon._GSP-379508
27968,telomerase,srp,srp_Lotu.japo._BW598799
27969,telomerase,srp,srp_Lyco.escu._Z29101
27970,telomerase,srp,srp_Lyco.escu._Z29106
27971,telomerase,srp,srp_Lyco.escu._Z29260
27972,telomerase,srp,srp_Lyco.escu._Z46746
27973,telomerase,srp,srp_Mann.succ._AE016827
27974,telomerase,srp,srp_Mari.aqua._CP000514
27975,telomerase,srp,srp_Medi.trun._AC136507
27976,telomerase,srp,srp_Medi.trun._AC136507-1
27977,telomerase,srp,srp_Medi.trun._AC146941
27978,telomerase,srp,srp_Medi.trun._AJ846712
27979,telomerase,srp,srp_Medi.trun._BE941271
27980,telomerase,srp,srp_Medi.trun._CT485797
27981,telomerase,srp,srp_Medi.trun._CX540689
27982,telomerase,srp,srp_Meth.bark._CP000099
27983,telomerase,srp,srp_Meth.caps._AE017282
27984,telomerase,srp,srp_Meth.ferv._M32222
27985,telomerase,srp,srp_Meth.flag._CP000284
27986,telomerase,srp,srp_Meth.kand._AE010387
27987,telomerase,srp,srp_Meth.mari._CP000745
27988,telomerase,srp,srp_Meth.ther._AE000666
27989,telomerase,srp,srp_Meth.ther._X15364
27990,telomerase,srp,srp_Meth.vann._CP000742
27991,telomerase,srp,srp_Meth.volt._M22560
27992,telomerase,srp,srp_Micr.lyso._M31831
27993,telomerase,srp,srp_Mono.dome._GSP-13616
27994,telomerase,srp,srp_Moor.ther._CP000232
27995,telomerase,srp,srp_Myco.aviu._AE016958
27996,telomerase,srp,srp_Myco.gall._AE016968
27997,telomerase,srp,srp_Myco.geni._BD439871
27998,telomerase,srp,srp_Myco.hyop._AE017244
27999,telomerase,srp,srp_Myco.mobi._AE017308
28000,telomerase,srp,srp_Myco.myco._BX293980
28001,telomerase,srp,srp_Myco.myco._BX842642
28002,telomerase,srp,srp_Myco.myco._X53678
28003,telomerase,srp,srp_Myco.spec._CP000518
28004,telomerase,srp,srp_Myco.spec._CP000580
28005,telomerase,srp,srp_Myco.vanb._CP000511
28006,telomerase,srp,srp_Nect.haem._GSP-71109
28007,telomerase,srp,srp_Neis.gono._DD110233
28008,telomerase,srp,srp_Neis.meni._AL157959
28009,telomerase,srp,srp_Neis.meni._AM421808
28010,telomerase,srp,srp_Neis.meni._DD001104
28011,telomerase,srp,srp_Neos.fisc._GSP-331117
28012,telomerase,srp,srp_Neph.oliv._AF137379
28013,telomerase,srp,srp_Nitr.hamb._CP000319
28014,telomerase,srp,srp_Nitr.mult._CP000103
28015,telomerase,srp,srp_Nitr.wino._CP000115
28016,telomerase,srp,srp_Novo.arom._CP000248
28017,telomerase,srp,srp_Ocea.ihey._BA000028
28018,telomerase,srp,srp_Onch.volv._AI249203
28019,telomerase,srp,srp_Oryz.sati._AC079888
28020,telomerase,srp,srp_Oryz.sati._AP003253
28021,telomerase,srp,srp_Oryz.sati._AP003333
28022,telomerase,srp,srp_Oryz.sati._AP008207
28023,telomerase,srp,srp_Oxyt.trif._GSP-99928
28024,telomerase,srp,srp_Para.bras._CN240152
28025,telomerase,srp,srp_Para.bras._CN240538
28026,telomerase,srp,srp_Para.bras._CN241137
28027,telomerase,srp,srp_Para.bras._EH655308
28028,telomerase,srp,srp_Para.bras._GSP-121759
28029,telomerase,srp,srp_Para.deni._CP000489
28030,telomerase,srp,srp_Perk.mari._GSP-31276
28031,telomerase,srp,srp_Pers.amer._X65992
28032,telomerase,srp,srp_Phak.pach._GSP-170000-1
28033,telomerase,srp,srp_Phot.lumi._BX571872
28034,telomerase,srp,srp_Phot.prof._CR378666
28035,telomerase,srp,srp_Phyt.infe._CV919934
28036,telomerase,srp,srp_Phyt.ramo._GSP-164328
28037,telomerase,srp,srp_Picr.torr._AE017261
28038,telomerase,srp,srp_Plas.berg._DC223613
28039,telomerase,srp,srp_Plas.chab._GSP-31271
28040,telomerase,srp,srp_Plas.reic._GSP-5854
28041,telomerase,srp,srp_Plas.viva._GSP-31273
28042,telomerase,srp,srp_Plas.yoel._GSP-352914
28043,telomerase,srp,srp_Popu.bals._GSP-73824
28044,telomerase,srp,srp_Popu.trem._BU866844
28045,telomerase,srp,srp_Porp.purp._U38804
28046,telomerase,srp,srp_Porp.yezo._AP006715
28047,telomerase,srp,srp_Pris.paci._GSP-54126
28048,telomerase,srp,srp_Proc.mari._AE017126
28049,telomerase,srp,srp_Proc.mari._AJ237851
28050,telomerase,srp,srp_Proc.mari._CP000111
28051,telomerase,srp,srp_Proc.mari._CP000551
28052,telomerase,srp,srp_Proc.mari._CP000552
28053,telomerase,srp,srp_Proc.mari._CP000554
28054,telomerase,srp,srp_Pseu.aeru._AE004091
28055,telomerase,srp,srp_Pseu.aeru._AE004581
28056,telomerase,srp,srp_Pseu.aeru._CP000438
28057,telomerase,srp,srp_Pseu.aeru._CP000744
28058,telomerase,srp,srp_Pseu.aeru._X12644
28059,telomerase,srp,srp_Pseu.fluo._CP000076
28060,telomerase,srp,srp_Pseu.fluo._CP000094
28061,telomerase,srp,srp_Pseu.puti._CP000712
28062,telomerase,srp,srp_Pseu.syri._AE016853
28063,telomerase,srp,srp_Pseu.syri._CP000058
28064,telomerase,srp,srp_Pseu.syri._CP000075
28065,telomerase,srp,srp_Psyc.arct._CP000082
28066,telomerase,srp,srp_Pyro.aero._AE009852
28067,telomerase,srp,srp_Pyro.cali._CP000561
28068,telomerase,srp,srp_Pyro.hori._BA000001
28069,telomerase,srp,srp_Rals.eutr._CP000090
28070,telomerase,srp,srp_Rals.sola._AL646052
28071,telomerase,srp,srp_Rhiz.etli._CP000133
28072,telomerase,srp,srp_Rhod.balt._BX294144
28073,telomerase,srp,srp_Rhod.spha._CP000143
28074,telomerase,srp,srp_Rhod.spha._CP000577
28075,telomerase,srp,srp_Rhod.spha._CP000661
28076,telomerase,srp,srp_Sacc.cere._U18917
28077,telomerase,srp,srp_Sacc.eryt._AM420293
28078,telomerase,srp,srp_Salm.ente._CP000026
28079,telomerase,srp,srp_Salm.typh._AE008717
28080,telomerase,srp,srp_Schi.mans._GSP-6183
28081,telomerase,srp,srp_Schi.pomb._AU010514
28082,telomerase,srp,srp_Schi.pomb._M20264
28083,telomerase,srp,srp_Schi.pomb._X15220
28084,telomerase,srp,srp_Shew.balt._CP000563
28085,telomerase,srp,srp_Shew.balt._CP000753
28086,telomerase,srp,srp_Shew.loih._CP000606
28087,telomerase,srp,srp_Shew.putr._CP000681
28088,telomerase,srp,srp_Shew.spec._CP000444
28089,telomerase,srp,srp_Shig.flex._AE014073
28090,telomerase,srp,srp_Sili.spec._CP000377
28091,telomerase,srp,srp_Sino.medi._CP000738
28092,telomerase,srp,srp_Sino.meli._AL591782
28093,telomerase,srp,srp_Sorg.bico._BE594178
28094,telomerase,srp,srp_Sphi.alas._CP000356
28095,telomerase,srp,srp_Spra.loph._GSP-51541
28096,telomerase,srp,srp_Stap.aure._AF368293
28097,telomerase,srp,srp_Stap.aure._AP009351
28098,telomerase,srp,srp_Stap.aure._BA000033
28099,telomerase,srp,srp_Stap.aure._BX571857
28100,telomerase,srp,srp_Stap.aure._CP000253
28101,telomerase,srp,srp_Stap.aure._CP000255
28102,telomerase,srp,srp_Stap.epid._CP000029
28103,telomerase,srp,srp_Stap.haem._AP006716
28104,telomerase,srp,srp_Stap.sapr._AP008934
28105,telomerase,srp,srp_Stre.agal._AL766845
28106,telomerase,srp,srp_Stre.livi._AY081854
28107,telomerase,srp,srp_Stre.muta._AF132127
28108,telomerase,srp,srp_Stre.pneu._AE008386
28109,telomerase,srp,srp_Stre.pyog._AE006489
28110,telomerase,srp,srp_Stre.pyog._AE014139
28111,telomerase,srp,srp_Stre.pyog._AM295007
28112,telomerase,srp,srp_Stre.pyog._BA000034
28113,telomerase,srp,srp_Stre.pyog._CP000003
28114,telomerase,srp,srp_Stre.pyog._CP000261
28115,telomerase,srp,srp_Stre.sang._CP000387
28116,telomerase,srp,srp_Stre.suis._CP000407
28117,telomerase,srp,srp_Stre.suis._CP000408
28118,telomerase,srp,srp_Stre.ther._CP000024
28119,telomerase,srp,srp_Stro.purp._GSP-7668
28120,telomerase,srp,srp_Sulf.acid._CP000077
28121,telomerase,srp,srp_Sulf.solf._X17239
28122,telomerase,srp,srp_Symb.ther._AP006840
28123,telomerase,srp,srp_Synt.fuma._CP000478
28124,telomerase,srp,srp_Tetr.ther._X56981
28125,telomerase,srp,srp_Thal.pseu._EF067921
28126,telomerase,srp,srp_Ther.cele._X17240
28127,telomerase,srp,srp_Ther.fusc._CP000088
28128,telomerase,srp,srp_Ther.koda._AP006878
28129,telomerase,srp,srp_Ther.mari._AE000512
28130,telomerase,srp,srp_Ther.mela._CP000716
28131,telomerase,srp,srp_Ther.petr._CP000702
28132,telomerase,srp,srp_Ther.teng._AE012978
28133,telomerase,srp,srp_Toxo.gond._CO743022
28134,telomerase,srp,srp_Trep.dent._AE017226
28135,telomerase,srp,srp_Tric.eryt._CP000393
28136,telomerase,srp,srp_Tric.rees._GSP-334564-1
